week;channel;campaign;categoria;cost;impressions;clicks;revenue;cpc;cpm;ctr;roas
2026-08-31;Meta Ads;mesa;mesa;2169,18;54377;1122;7509,83;1,93;39,89;2,06;3,46
2026-08-31;Meta Ads;sillones;sillones;2310,91;54917;1160;4490,19;1,99;42,08;2,11;1,94
2026-09-07;Google Ads;aromas;aromas;2810,57;76144;1489;6182,02;1,89;36,91;1,96;2,2
2026-09-07;Google Ads;bano;bano;3965,21;107191;2140;18994,78;1,85;36,99;2,0;4,79
2026-09-07;Google Ads;cocina;cocina;3513,39;95655;1784;22205,26;1,97;36,73;1,87;6,32
2026-09-07;Google Ads;deco;deco;5132,2;139079;2713;14709,19;1,89;36,9;1,95;2,87
2026-09-07;Google Ads;jardin;jardin;3170,6;86257;1621;11201,98;1,96;36,76;1,88;3,53
2026-09-07;Google Ads;mesa;mesa;3292,04;89496;1693;14832,48;1,94;36,78;1,89;4,51
2026-09-07;Google Ads;sillones;sillones;4145,06;112585;2149;21167,33;1,93;36,82;1,91;5,11
2026-09-07;Meta Ads;aromas;aromas;1875,19;43647;948;11830,5;1,98;42,96;2,17;6,31
2026-09-07;Meta Ads;bano;bano;3126,66;78621;1649;7858,11;1,9;39,77;2,1;2,51
2026-09-07;Meta Ads;cocina;cocina;4246,22;99929;2263;20780,24;1,88;42,49;2,26;4,89
2026-09-07;Meta Ads;deco;deco;4533,76;106698;2382;12369,19;1,9;42,49;2,23;2,73
2026-09-07;Meta Ads;jardin;jardin;3012,72;70957;1553;11711,89;1,94;42,46;2,19;3,89
2026-09-07;Meta Ads;mesa;mesa;3519,51;86831;1868;11955,42;1,88;40,53;2,15;3,4
2026-09-07;Meta Ads;sillones;sillones;3172,64;75321;1607;4482,75;1,97;42,12;2,13;1,41
2026-09-14;Google Ads;aromas;aromas;2413,24;65549;1251;3946,27;1,93;36,82;1,91;1,64
2026-09-14;Google Ads;bano;bano;2700,08;73454;1380;16537,18;1,96;36,76;1,88;6,12
2026-09-14;Google Ads;cocina;cocina;3426,55;93339;1732;24763,75;1,98;36,71;1,86;7,23
2026-09-14;Google Ads;deco;deco;5928,8;160322;3191;25588,46;1,86;36,98;1,99;4,32
2026-09-14;Google Ads;jardin;jardin;4501,05;121736;2419;13360,2;1,86;36,97;1,99;2,97
2026-09-14;Google Ads;mesa;mesa;3174,06;86350;1623;12856,02;1,96;36,76;1,88;4,05
2026-09-14;Google Ads;sillones;sillones;4891,68;132494;2597;20983,45;1,88;36,92;1,96;4,29
2026-09-14;Meta Ads;aromas;aromas;2067,01;47037;1060;13128,49;1,95;43,94;2,25;6,35
2026-09-14;Meta Ads;bano;bano;3315,63;79116;1759;6308,05;1,88;41,91;2,22;1,9
2026-09-14;Meta Ads;cocina;cocina;2937,21;72103;1499;15259,22;1,96;40,74;2,08;5,2
2026-09-14;Meta Ads;deco;deco;4326,64;108012;2261;16460,53;1,91;40,06;2,09;3,8
2026-09-14;Meta Ads;jardin;jardin;3967,51;92720;2110;17603,92;1,88;42,79;2,28;4,44
2026-09-14;Meta Ads;mesa;mesa;3671,19;84924;1957;13522,02;1,88;43,23;2,3;3,68
2026-09-14;Meta Ads;sillones;sillones;3515,31;80478;1807;10509,86;1,95;43,68;2,25;2,99
2026-09-21;Google Ads;aromas;aromas;2696,51;73103;1421;7214,46;1,9;36,89;1,94;2,68
2026-09-21;Google Ads;bano;bano;3367,76;91259;1781;18208,4;1,89;36,9;1,95;5,41
2026-09-21;Google Ads;cocina;cocina;3432,29;93492;1735;19485,25;1,98;36,71;1,86;5,68
2026-09-21;Google Ads;deco;deco;4567,92;124032;2374;18683,89;1,92;36,83;1,91;4,09
2026-09-21;Google Ads;jardin;jardin;3987,43;108040;2111;9378,12;1,89;36,91;1,95;2,35
2026-09-21;Google Ads;mesa;mesa;3332,39;90572;1718;16592,44;1,94;36,79;1,9;4,98
2026-09-21;Google Ads;sillones;sillones;4066,89;110500;2102;17203,11;1,93;36,8;1,9;4,23
2026-09-21;Meta Ads;aromas;aromas;1769,12;39091;886;13217,17;2,0;45,26;2,27;7,47
2026-09-21;Meta Ads;bano;bano;2825,55;68522;1473;9093,02;1,92;41,24;2,15;3,22
2026-09-21;Meta Ads;cocina;cocina;3980,82;91479;2108;23949,81;1,89;43,52;2,3;6,02
2026-09-21;Meta Ads;deco;deco;4253,04;106948;2218;16237,94;1,92;39,77;2,07;3,82
2026-09-21;Meta Ads;jardin;jardin;2840,01;69612;1452;11999,5;1,96;40,8;2,09;4,23
2026-09-21;Meta Ads;mesa;mesa;2267,97;52498;1138;10154,7;1,99;43,2;2,17;4,48
2026-09-21;Meta Ads;sillones;sillones;4166,0;95974;2187;5040,44;1,9;43,41;2,28;1,21
2026-09-28;Google Ads;aromas;aromas;2153,65;58626;1095;4216,85;1,97;36,74;1,87;1,96
2026-09-28;Google Ads;bano;bano;3959,0;107025;2136;21797,7;1,85;36,99;2,0;5,51
2026-09-28;Google Ads;cocina;cocina;3679,78;100092;1884;21910,96;1,95;36,76;1,88;5,95
2026-09-28;Google Ads;deco;deco;6051,45;163592;3265;25920,66;1,85;36,99;2,0;4,28
2026-09-28;Google Ads;jardin;jardin;4342,72;117514;2324;9768,17;1,87;36,95;1,98;2,25
2026-09-28;Google Ads;mesa;mesa;2985,18;81313;1509;15209,13;1,98;36,71;1,86;5,09
2026-09-28;Google Ads;sillones;sillones;4460,03;120984;2338;25571,14;1,91;36,86;1,93;5,73
2026-09-28;Meta Ads;aromas;aromas;2712,33;63127;1436;19223,04;1,89;42,97;2,27;7,09
2026-09-28;Meta Ads;bano;bano;2691,25;64760;1395;9748,84;1,93;41,56;2,15;3,62
2026-09-28;Meta Ads;cocina;cocina;2663,08;66730;1339;14638,47;1,99;39,91;2,01;5,5
2026-09-28;Meta Ads;deco;deco;4457,43;104297;2337;17372,12;1,91;42,74;2,24;3,9
2026-09-28;Meta Ads;jardin;jardin;3507,61;80749;1842;16769,88;1,9;43,44;2,28;4,78
2026-09-28;Meta Ads;mesa;mesa;2794,6;63887;1445;12874,83;1,93;43,74;2,26;4,61
2026-09-28;Meta Ads;sillones;sillones;3275,05;72107;1667;8878,99;1,96;45,42;2,31;2,71
2026-10-05;Google Ads;aromas;aromas;2547,61;69132;1331;4165,09;1,91;36,85;1,93;1,63
2026-10-05;Google Ads;bano;bano;2604,86;70915;1323;13122,45;1,97;36,73;1,87;5,04
2026-10-05;Google Ads;cocina;cocina;5245,81;141853;2823;35146,82;1,86;36,98;1,99;6,7
2026-10-05;Google Ads;deco;deco;4882,41;132418;2563;20334,07;1,9;36,87;1,94;4,16
2026-10-05;Google Ads;jardin;jardin;3758,58;101937;1973;8615,94;1,91;36,87;1,94;2,29
2026-10-05;Google Ads;mesa;mesa;3173,29;86329;1622;14537,92;1,96;36,76;1,88;4,58
2026-10-05;Google Ads;sillones;sillones;4595,38;124593;2419;21730,72;1,9;36,88;1,94;4,73
2026-10-05;Meta Ads;aromas;aromas;2371,8;57730;1238;16946,65;1,92;41,08;2,14;7,15
2026-10-05;Meta Ads;bano;bano;2276,59;53611;1153;5017,65;1,97;42,46;2,15;2,2
2026-10-05;Meta Ads;cocina;cocina;3231,4;71187;1671;18927,47;1,93;45,39;2,35;5,86
2026-10-05;Meta Ads;deco;deco;4874,41;114982;2581;15735,08;1,89;42,39;2,24;3,23
2026-10-05;Meta Ads;jardin;jardin;3272,6;74059;1705;16391,47;1,92;44,19;2,3;5,01
2026-10-05;Meta Ads;mesa;mesa;2416,23;58446;1225;10059,59;1,97;41,34;2,1;4,16
2026-10-05;Meta Ads;sillones;sillones;3799,96;98282;1973;4785,67;1,93;38,66;2,01;1,26
2026-10-12;Google Ads;aromas;aromas;2846,62;77105;1511;4587,33;1,88;36,92;1,96;1,61
2026-10-12;Google Ads;bano;bano;3472,45;94051;1844;18295,64;1,88;36,92;1,96;5,27
2026-10-12;Google Ads;cocina;cocina;4190,89;113721;2190;28251,63;1,91;36,85;1,93;6,74
2026-10-12;Google Ads;deco;deco;5802,15;156945;3115;25780,23;1,86;36,97;1,98;4,44
2026-10-12;Google Ads;jardin;jardin;4140,38;112118;2202;15945,93;1,88;36,93;1,96;3,85
2026-10-12;Google Ads;mesa;mesa;3115,26;84782;1587;11145,34;1,96;36,74;1,87;3,58
2026-10-12;Google Ads;sillones;sillones;3908,48;106276;2007;21254,39;1,95;36,78;1,89;5,44
2026-10-12;Meta Ads;aromas;aromas;2242,83;53489;1162;15979,94;1,93;41,93;2,17;7,12
2026-10-12;Meta Ads;bano;bano;2786,72;66979;1450;10260,2;1,92;41,61;2,16;3,68
2026-10-12;Meta Ads;cocina;cocina;3119,86;78702;1606;18239,89;1,94;39,64;2,04;5,85
2026-10-12;Meta Ads;deco;deco;4960,41;129024;2631;18360,06;1,89;38,45;2,04;3,7
2026-10-12;Meta Ads;jardin;jardin;2804,52;62819;1432;12760,73;1,96;44,64;2,28;4,55
2026-10-12;Meta Ads;mesa;mesa;3262,63;78701;1718;9976,4;1,9;41,46;2,18;3,06
2026-10-12;Meta Ads;sillones;sillones;3335,02;79665;1702;8917,91;1,96;41,86;2,14;2,67
2026-10-19;Google Ads;aromas;aromas;2080,34;56671;1051;5833,65;1,98;36,71;1,85;2,8
2026-10-19;Google Ads;bano;bano;3964,56;107173;2139;18958,84;1,85;36,99;2,0;4,78
2026-10-19;Google Ads;cocina;cocina;4243,04;115112;2222;24441,52;1,91;36,86;1,93;5,76
2026-10-19;Google Ads;deco;deco;4709,8;127815;2460;14891,45;1,91;36,85;1,92;3,16
2026-10-19;Google Ads;jardin;jardin;2896,41;78945;1456;10967,31;1,99;36,69;1,84;3,79
2026-10-19;Google Ads;mesa;mesa;2994,79;81569;1515;10281,47;1,98;36,71;1,86;3,43
2026-10-19;Google Ads;sillones;sillones;4961,77;134364;2639;22780,97;1,88;36,93;1,96;4,59
2026-10-19;Meta Ads;aromas;aromas;2565,6;61458;1351;18390,02;1,9;41,75;2,2;7,17
2026-10-19;Meta Ads;bano;bano;2993,77;77862;1571;9390,26;1,91;38,45;2,02;3,14
2026-10-19;Meta Ads;cocina;cocina;2696,83;58280;1359;14492,44;1,98;46,27;2,33;5,37
2026-10-19;Meta Ads;deco;deco;4385,94;105788;2296;11663,53;1,91;41,46;2,17;2,66
2026-10-19;Meta Ads;jardin;jardin;2714,41;65115;1379;13983,61;1,97;41,69;2,12;5,15
2026-10-19;Meta Ads;mesa;mesa;3088,03;69594;1616;11456,9;1,91;44,37;2,32;3,71
2026-10-19;Meta Ads;sillones;sillones;4215,45;107826;2216;7918,39;1,9;39,09;2,06;1,88
2026-10-26;Google Ads;aromas;aromas;3039,77;82256;1627;8338,03;1,87;36,95;1,98;2,74
2026-10-26;Google Ads;bano;bano;3188,1;86468;1673;17207,2;1,91;36,87;1,93;5,4
2026-10-26;Google Ads;cocina;cocina;3866,5;105071;1996;25945,14;1,94;36,8;1,9;6,71
2026-10-26;Google Ads;deco;deco;5045,28;136761;2661;18413,25;1,9;36,89;1,95;3,65
2026-10-26;Google Ads;jardin;jardin;4311,59;116684;2305;12502,92;1,87;36,95;1,98;2,9
2026-10-26;Google Ads;mesa;mesa;3457,68;93913;1793;15119,47;1,93;36,82;1,91;4,37
2026-10-26;Google Ads;sillones;sillones;3774,98;102716;1927;18972,37;1,96;36,75;1,88;5,03
2026-10-26;Meta Ads;aromas;aromas;2319,93;60307;1207;17317,26;1,92;38,47;2,0;7,46
2026-10-26;Meta Ads;bano;bano;3388,95;78586;1802;7529,7;1,88;43,12;2,29;2,22
2026-10-26;Meta Ads;cocina;cocina;2841,78;61930;1444;16353,25;1,97;45,89;2,33;5,75
2026-10-26;Meta Ads;deco;deco;3437,38;81402;1742;14535,72;1,97;42,23;2,14;4,23
2026-10-26;Meta Ads;jardin;jardin;2856,69;70515;1462;13606,41;1,95;40,51;2,07;4,76
2026-10-26;Meta Ads;mesa;mesa;2430,74;53496;1233;10932,06;1,97;45,44;2,3;4,5
2026-10-26;Meta Ads;sillones;sillones;3795,68;88248;1971;10598,6;1,93;43,01;2,23;2,79
2026-11-02;Google Ads;aromas;aromas;4092,09;110603;2211;9800,72;1,85;37,0;2,0;2,4
2026-11-02;Google Ads;bano;bano;4795,06;129666;2580;24838,7;1,86;36,98;1,99;5,18
2026-11-02;Google Ads;cocina;cocina;6150,65;166449;3289;37445,03;1,87;36,95;1,98;6,09
2026-11-02;Google Ads;deco;deco;6942,7;187888;3712;26260,35;1,87;36,95;1,98;3,78
2026-11-02;Google Ads;jardin;jardin;3530,36;96258;1769;8598,62;2,0;36,68;1,84;2,44
2026-11-02;Google Ads;mesa;mesa;4596,15;124679;2409;18660,64;1,91;36,86;1,93;4,06
2026-11-02;Google Ads;sillones;sillones;4437,12;120861;2244;19932,08;1,98;36,71;1,86;4,49
2026-11-02;Meta Ads;aromas;aromas;3243,45;78276;1706;23122,68;1,9;41,44;2,18;7,13
2026-11-02;Meta Ads;bano;bano;2835,74;69311;1431;5463,96;1,98;40,91;2,06;1,93
2026-11-02;Meta Ads;cocina;cocina;3600,45;85987;1828;17684,76;1,97;41,87;2,13;4,91
2026-11-02;Meta Ads;deco;deco;5861,23;136313;3085;20052,67;1,9;43,0;2,26;3,42
2026-11-02;Meta Ads;jardin;jardin;3543,79;88455;1807;18110,18;1,96;40,06;2,04;5,11
2026-11-02;Meta Ads;mesa;mesa;3956,96;94977;2073;11921,45;1,91;41,66;2,18;3,01
2026-11-02;Meta Ads;sillones;sillones;4716,38;113331;2441;10338,21;1,93;41,62;2,15;2,19
2026-11-09;Google Ads;aromas;aromas;2952,69;80219;1527;7255,7;1,93;36,81;1,9;2,46
2026-11-09;Google Ads;bano;bano;4845,81;131019;2611;29885,85;1,86;36,99;1,99;6,17
2026-11-09;Google Ads;cocina;cocina;6702,74;181172;3620;39155,66;1,85;37,0;2,0;5,84
2026-11-09;Google Ads;deco;deco;7304,24;197529;3929;22697,49;1,86;36,98;1,99;3,11
2026-11-09;Google Ads;jardin;jardin;5705,95;154273;3075;21255,46;1,86;36,99;1,99;3,73
2026-11-09;Google Ads;mesa;mesa;4307,1;116971;2235;20886,68;1,93;36,82;1,91;4,85
2026-11-09;Google Ads;sillones;sillones;5041,77;136985;2606;24229,13;1,93;36,81;1,9;4,81
2026-11-09;Meta Ads;aromas;aromas;2850,2;70959;1477;21301,65;1,93;40,17;2,08;7,47
2026-11-09;Meta Ads;bano;bano;3609,53;84319;1883;10042,36;1,92;42,81;2,23;2,78
2026-11-09;Meta Ads;cocina;cocina;4770,59;125325;2510;23324,94;1,9;38,07;2,0;4,89
2026-11-09;Meta Ads;deco;deco;5920,65;147093;3119;23120,61;1,9;40,25;2,12;3,91
2026-11-09;Meta Ads;jardin;jardin;3342,5;74441;1690;17807,1;1,98;44,9;2,27;5,33
2026-11-09;Meta Ads;mesa;mesa;3741,7;96596;1947;15839,96;1,92;38,74;2,02;4,23
2026-11-09;Meta Ads;sillones;sillones;4913,13;120327;2556;7125,02;1,92;40,83;2,12;1,45
2026-11-16;Google Ads;aromas;aromas;2721,38;74050;1389;4108,74;1,96;36,75;1,88;1,51
2026-11-16;Google Ads;bano;bano;3378,95;91903;1731;19393,48;1,95;36,77;1,88;5,74
2026-11-16;Google Ads;cocina;cocina;5276,27;143132;2765;38654,06;1,91;36,86;1,93;7,33
2026-11-16;Google Ads;deco;deco;4708,22;128302;2371;18583,16;1,99;36,7;1,85;3,95
2026-11-16;Google Ads;jardin;jardin;5176,62;140158;2757;16753,82;1,88;36,93;1,97;3,24
2026-11-16;Google Ads;mesa;mesa;3978,56;108210;2038;16501,95;1,95;36,77;1,88;4,15
2026-11-16;Google Ads;sillones;sillones;6250,2;169210;3331;35530,01;1,88;36,94;1,97;5,68
2026-11-16;Meta Ads;aromas;aromas;3481,19;79444;1845;25334,5;1,89;43,82;2,32;7,28
2026-11-16;Meta Ads;bano;bano;3742,45;93012;1960;10609,55;1,91;40,24;2,11;2,83
2026-11-16;Meta Ads;cocina;cocina;5131,26;119934;2721;22871,67;1,89;42,78;2,27;4,46
2026-11-16;Meta Ads;deco;deco;5449,63;124238;2844;19480,25;1,92;43,86;2,29;3,57
2026-11-16;Meta Ads;jardin;jardin;3495,91;81622;1779;16731,57;1,97;42,83;2,18;4,79
2026-11-16;Meta Ads;mesa;mesa;3172,57;68680;1615;13099,99;1,96;46,19;2,35;4,13
2026-11-16;Meta Ads;sillones;sillones;5595,82;129416;2954;9769,97;1,89;43,24;2,28;1,75
2026-11-23;Google Ads;aromas;aromas;3436,96;93132;1818;10889,39;1,89;36,9;1,95;3,17
2026-11-23;Google Ads;bano;bano;3575,09;97133;1848;19845,47;1,93;36,81;1,9;5,55
2026-11-23;Google Ads;cocina;cocina;5747,11;155688;3047;33830,71;1,89;36,91;1,96;5,89
2026-11-23;Google Ads;deco;deco;5630,47;152895;2925;20136,48;1,92;36,83;1,91;3,58
2026-11-23;Google Ads;jardin;jardin;5260,13;142385;2807;15501,6;1,87;36,94;1,97;2,95
2026-11-23;Google Ads;mesa;mesa;5338,63;144478;2854;22717,79;1,87;36,95;1,98;4,26
2026-11-23;Google Ads;sillones;sillones;4734,02;128778;2422;24076,94;1,95;36,76;1,88;5,09
2026-11-23;Meta Ads;aromas;aromas;3448,34;87217;1826;21140,94;1,89;39,54;2,09;6,13
2026-11-23;Meta Ads;bano;bano;4281,45;101634;2274;10128,46;1,88;42,13;2,24;2,37
2026-11-23;Meta Ads;cocina;cocina;3807,62;91489;1949;17530,36;1,95;41,62;2,13;4,6
2026-11-23;Meta Ads;deco;deco;6611,65;155810;3522;28162,32;1,88;42,43;2,26;4,26
2026-11-23;Meta Ads;jardin;jardin;4521,27;113287;2377;23842,01;1,9;39,91;2,1;5,27
2026-11-23;Meta Ads;mesa;mesa;2920,03;67386;1468;12266,93;1,99;43,33;2,18;4,2
2026-11-23;Meta Ads;sillones;sillones;3723,69;89026;1862;7625,37;2,0;41,83;2,09;2,05
2026-11-30;Google Ads;aromas;aromas;2743,53;74641;1402;6886,92;1,96;36,76;1,88;2,51
2026-11-30;Google Ads;bano;bano;3959,71;107390;2079;25527,85;1,9;36,87;1,94;6,45
2026-11-30;Google Ads;cocina;cocina;4024,34;109748;2013;26824,64;2,0;36,67;1,83;6,67
2026-11-30;Google Ads;deco;deco;5280,68;143567;2715;16999,67;1,95;36,78;1,89;3,22
2026-11-30;Google Ads;jardin;jardin;3884,59;105704;1982;14898,57;1,96;36,75;1,88;3,84
2026-11-30;Google Ads;mesa;mesa;3493,01;95262;1747;15170,84;2,0;36,67;1,83;4,34
2026-11-30;Google Ads;sillones;sillones;7017,86;189681;3792;39842,08;1,85;37,0;2,0;5,68
2026-11-30;Meta Ads;aromas;aromas;2940,0;75696;1529;22374,46;1,92;38,84;2,02;7,61
2026-11-30;Meta Ads;bano;bano;3551,19;89483;1849;7093,72;1,92;39,69;2,07;2,0
2026-11-30;Meta Ads;cocina;cocina;4816,38;125401;2537;20870,82;1,9;38,41;2,02;4,33
2026-11-30;Meta Ads;deco;deco;4418,74;105845;2243;15088,94;1,97;41,75;2,12;3,41
2026-11-30;Meta Ads;jardin;jardin;4818,3;118812;2550;22879,31;1,89;40,55;2,15;4,75
2026-11-30;Meta Ads;mesa;mesa;4174,29;100496;2200;14080,46;1,9;41,54;2,19;3,37
2026-11-30;Meta Ads;sillones;sillones;4451,23;108528;2287;7191,5;1,95;41,01;2,11;1,62
2026-12-07;Google Ads;aromas;aromas;3550,03;96148;1886;9371,51;1,88;36,92;1,96;2,64
2026-12-07;Google Ads;bano;bano;4504,07;121906;2406;21913,38;1,87;36,95;1,97;4,87
2026-12-07;Google Ads;cocina;cocina;6199,07;167740;3318;39582,05;1,87;36,96;1,98;6,39
2026-12-07;Google Ads;deco;deco;6806,62;184259;3630;20291,08;1,88;36,94;1,97;2,98
2026-12-07;Google Ads;jardin;jardin;5201,84;140830;2772;13062,96;1,88;36,94;1,97;2,51
2026-12-07;Google Ads;mesa;mesa;5662,18;153106;3048;21946,16;1,86;36,98;1,99;3,88
2026-12-07;Google Ads;sillones;sillones;4772,84;129813;2445;19165,24;1,95;36,77;1,88;4,02
2026-12-07;Meta Ads;aromas;aromas;2309,0;50789;1161;15920,65;1,99;45,46;2,29;6,9
2026-12-07;Meta Ads;bano;bano;3015,94;75758;1536;5961,01;1,96;39,81;2,03;1,98
2026-12-07;Meta Ads;cocina;cocina;4120,54;100921;2131;21811,75;1,93;40,83;2,11;5,29
2026-12-07;Meta Ads;deco;deco;6539,66;169488;3480;23741,58;1,88;38,58;2,05;3,63
2026-12-07;Meta Ads;jardin;jardin;3932,2;97851;2034;20349,92;1,93;40,19;2,08;5,18
2026-12-07;Meta Ads;mesa;mesa;3848,67;90046;2010;11707,42;1,91;42,74;2,23;3,04
2026-12-07;Meta Ads;sillones;sillones;4063,18;88672;2060;8433,21;1,97;45,82;2,32;2,08
2026-12-14;Google Ads;aromas;aromas;3540,71;95899;1880;9290,19;1,88;36,92;1,96;2,62
2026-12-14;Google Ads;bano;bano;3971,64;107708;2086;23955,5;1,9;36,87;1,94;6,03
2026-12-14;Google Ads;cocina;cocina;6414,93;173497;3448;37148,73;1,86;36,97;1,99;5,79
2026-12-14;Google Ads;deco;deco;5653,35;153505;2938;16432,82;1,92;36,83;1,91;2,91
2026-12-14;Google Ads;jardin;jardin;3564,14;97158;1790;13882,54;1,99;36,68;1,84;3,9
2026-12-14;Google Ads;mesa;mesa;4189,58;113837;2165;19967,62;1,94;36,8;1,9;4,77
2026-12-14;Google Ads;sillones;sillones;7035,84;190160;3803;37079,44;1,85;37,0;2,0;5,27
2026-12-14;Meta Ads;aromas;aromas;3504,98;88750;1859;21216,91;1,89;39,49;2,09;6,05
2026-12-14;Meta Ads;bano;bano;3893,57;91483;2048;8157,5;1,9;42,56;2,24;2,1
2026-12-14;Meta Ads;cocina;cocina;4058,39;97972;2095;21912,3;1,94;41,42;2,14;5,4
2026-12-14;Meta Ads;deco;deco;4565,13;101131;2328;16846,88;1,96;45,14;2,3;3,69
2026-12-14;Meta Ads;jardin;jardin;3704,48;87916;1901;18863,36;1,95;42,14;2,16;5,09
2026-12-14;Meta Ads;mesa;mesa;3134,53;78968;1593;13327,14;1,97;39,69;2,02;4,25
2026-12-14;Meta Ads;sillones;sillones;5278,88;132013;2770;6917,13;1,91;39,99;2,1;1,31
2026-12-21;Google Ads;aromas;aromas;3417,97;92626;1807;5775,07;1,89;36,9;1,95;1,69
2026-12-21;Google Ads;bano;bano;4283,66;116028;2274;21551,95;1,88;36,92;1,96;5,03
2026-12-21;Google Ads;cocina;cocina;5922,48;160365;3152;36109,24;1,88;36,93;1,97;6,1
2026-12-21;Google Ads;deco;deco;4879,87;132879;2474;20179,43;1,97;36,72;1,86;4,14
2026-12-21;Google Ads;jardin;jardin;3716,39;101219;1881;12134,24;1,98;36,72;1,86;3,27
2026-12-21;Google Ads;mesa;mesa;3523,7;96080;1765;18240,79;2,0;36,67;1,84;5,18
2026-12-21;Google Ads;sillones;sillones;5751,76;155918;3032;25734,06;1,9;36,89;1,94;4,47
2026-12-21;Meta Ads;aromas;aromas;3441,35;81821;1822;26150,27;1,89;42,06;2,23;7,6
2026-12-21;Meta Ads;bano;bano;3877,69;87885;2039;12601,79;1,9;44,12;2,32;3,25
2026-12-21;Meta Ads;cocina;cocina;4590,9;111139;2405;27831,78;1,91;41,31;2,16;6,06
2026-12-21;Meta Ads;deco;deco;4053,43;86881;2030;13719,64;2,0;46,65;2,34;3,38
2026-12-21;Meta Ads;jardin;jardin;3932,82;87836;2034;17769,98;1,93;44,77;2,32;4,52
2026-12-21;Meta Ads;mesa;mesa;4523,07;106641;2403;20252,59;1,88;42,41;2,25;4,48
2026-12-21;Meta Ads;sillones;sillones;4526,31;106602;2331;6166,46;1,94;42,46;2,19;1,36
2026-12-28;Google Ads;aromas;aromas;3659,94;99079;1952;10332,3;1,87;36,94;1,97;2,82
2026-12-28;Google Ads;bano;bano;3552,04;96519;1835;20347,29;1,94;36,8;1,9;5,73
2026-12-28;Google Ads;cocina;cocina;4661,52;126739;2396;26399,03;1,95;36,78;1,89;5,66
2026-12-28;Google Ads;deco;deco;6179,42;167534;3254;25196,34;1,9;36,88;1,94;4,08
2026-12-28;Google Ads;jardin;jardin;5781,37;156284;3120;19666,37;1,85;36,99;2,0;3,4
2026-12-28;Google Ads;mesa;mesa;5643,62;152611;3037;21528,83;1,86;36,98;1,99;3,81
2026-12-28;Google Ads;sillones;sillones;6965,9;188295;3761;38892,57;1,85;36,99;2,0;5,58
2026-12-28;Meta Ads;aromas;aromas;2966,31;77220;1545;19898,07;1,92;38,41;2,0;6,71
2026-12-28;Meta Ads;bano;bano;3875,55;99378;2038;13363,59;1,9;39,0;2,05;3,45
2026-12-28;Meta Ads;cocina;cocina;4154,34;106924;2151;19690,49;1,93;38,85;2,01;4,74
2026-12-28;Meta Ads;deco;deco;6605,23;164715;3519;22428,06;1,88;40,1;2,14;3,4
2026-12-28;Meta Ads;jardin;jardin;3408,28;76931;1728;13376,0;1,97;44,3;2,25;3,92
2026-12-28;Meta Ads;mesa;mesa;3590,28;88376;1859;14350,42;1,93;40,63;2,1;4,0
2026-12-28;Meta Ads;sillones;sillones;6174,68;163391;3292;8732,23;1,88;37,79;2,01;1,41
